Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2025-06-21,Triceps Pushdown,Triceps,12.5,kgs,10,,,
2025-06-21,Triceps Pushdown,Triceps,15.0,kgs,4,,,
2025-06-21,Triceps Pushdown,Triceps,15.0,kgs,5,,,
2025-06-21,Triceps Pushdown,Triceps,12.5,kgs,2,,,
2025-06-21,Cable Overhead Triceps Extension,Triceps,10.0,kgs,12,,,
2025-06-21,Cable Overhead Triceps Extension,Triceps,15.0,kgs,5,,,
2025-06-21,Cable Overhead Triceps Extension,Triceps,15.0,kgs,9,,,
2025-06-21,Machine Row (Each Side),Back,10.0,kgs,12,,,
2025-06-21,Machine Row (Each Side),Back,20.0,kgs,8,,,
2025-06-21,Machine Row (Each Side),Back,30.0,kgs,5,,,
2025-06-21,Machine Row (Each Side),Back,20.0,kgs,3,,,
2025-06-21,Dumbbell Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-06-24,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,15,,,
2025-06-24,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,15.0,kgs,8,,,
2025-06-24,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,17.5,kgs,6,,,
2025-06-24,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,17.5,kgs,4,,,
2025-06-24,Overhead Press (Each Side, Dumbbells),Shoulders,8.0,kgs,10,,,
2025-06-24,Overhead Press (Each Side, Dumbbells),Shoulders,10.0,kgs,8,,,
2025-06-24,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,5,,,
2025-06-24,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,4,,,
2025-06-24,Decline Hammer Strength Chest Press(Each Side),Chest,20.0,kgs,15,,,
2025-06-24,Decline Hammer Strength Chest Press(Each Side),Chest,40.0,kgs,6,,,
2025-06-24,Decline Hammer Strength Chest Press(Each Side),Chest,40.0,kgs,6,,,
2025-06-24,Machine Row (Each Side),Back,10.0,kgs,20,,,
2025-06-24,Machine Row (Each Side),Back,20.0,kgs,20,,,
2025-06-24,Machine Row (Each Side),Back,30.0,kgs,10,,,
2025-06-24,Lat Pulldown,Back,16.0,kgs,12,,,
2025-06-24,Lat Pulldown,Back,35.0,kgs,12,,,
2025-06-24,Lat Pulldown,Back,40.0,kgs,8,,,
2025-06-24,Lat Pulldown,Back,45.0,kgs,6,,,
2025-06-24,Lat Pulldown,Back,50.0,kgs,3,,,
2025-06-24,Lat Pulldown,Back,35.0,kgs,3,,,
2025-06-24,Cable Overhead Triceps Extension,Triceps,10.0,kgs,15,,,
2025-06-24,Cable Overhead Triceps Extension,Triceps,15.0,kgs,9,,,
2025-06-24,Cable Overhead Triceps Extension,Triceps,15.0,kgs,5,,,
2025-06-24,Cable Overhead Triceps Extension,Triceps,15.0,kgs,5,,,
2025-06-24,Dumbbell Curl (Each Side),Biceps,10.0,kgs,14,,,
2025-06-24,Dumbbell Curl (Each Side),Biceps,10.0,kgs,7,,,
2025-06-24,Dumbbell Curl (Each Side),Biceps,10.0,kgs,6,,,
2025-06-25,Squat Machine (Each Side),Legs,20.0,kgs,8,,,
2025-06-25,Squat Machine (Each Side),Legs,40.0,kgs,8,,,
2025-06-25,Squat Machine (Each Side),Legs,60.0,kgs,8,,,
2025-06-27,Lat Pulldown,Back,30.0,kgs,20,,,
2025-06-27,Lat Pulldown,Back,40.0,kgs,8,,,
2025-06-27,Lat Pulldown,Back,45.0,kgs,6,,,
2025-06-27,Lat Pulldown,Back,50.0,kgs,4,,,
2025-06-27,Single Arm Cable Row,Back,10.0,kgs,10,,,
2025-06-27,Seated Cable Row,Back,25.0,kgs,12,,,
2025-06-27,Seated Cable Row,Back,35.0,kgs,6,,,
2025-06-27,Seated Cable Row,Back,25.0,kgs,3,,,
2025-06-27,Seated Cable Row,Back,35.0,kgs,3,,,
2025-06-27,Seated Cable Row,Back,20.0,kgs,2,,,
2025-06-27,Machine Row (Each Side),Back,15.0,kgs,15,,,
2025-06-27,Machine Row (Each Side),Back,25.0,kgs,10,,,
2025-06-27,Machine Row (Each Side),Back,30.0,kgs,7,,,
2025-06-27,Dumbbell Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-06-27,Dumbbell Curl (Each Side),Biceps,10.0,kgs,9,,,
2025-06-27,Dumbbell Curl (Each Side),Biceps,10.0,kgs,11,,,
2025-06-28,Overhead Press (Each Side, Dumbbells),Shoulders,8.0,kgs,10,,,
2025-06-28,Overhead Press (Each Side, Dumbbells),Shoulders,10.0,kgs,11,,,
2025-06-28,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,6,,,
2025-06-28,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,6,,,
2025-06-28,Incline Chest Press (Each Side),Chest,10.0,kgs,12,,,
2025-06-28,Incline Chest Press (Each Side),Chest,15.0,kgs,10,,,
2025-06-28,Incline Chest Press (Each Side),Chest,20.0,kgs,6,,,
2025-06-28,Incline Chest Press (Each Side),Chest,25.0,kgs,3,,,
2025-06-28,Seated Machine Fly,Chest,30.0,kgs,10,,,
2025-06-28,Seated Machine Fly,Chest,40.0,kgs,10,,,
2025-06-28,Seated Machine Fly,Chest,45.0,kgs,5,,,
2025-06-28,Decline Hammer Strength Chest Press(Each Side),Chest,20.0,kgs,17,,,
2025-06-28,Decline Hammer Strength Chest Press(Each Side),Chest,40.0,kgs,4,,,
2025-06-28,Decline Hammer Strength Chest Press(Each Side),Chest,45.0,kgs,6,,,
2025-06-28,Triceps Pushdown,Triceps,7.5,kgs,15,,,
2025-06-28,Triceps Pushdown,Triceps,12.5,kgs,4,,,
2025-06-28,Triceps Pushdown,Triceps,15.0,kgs,5,,,
2025-06-28,Cable Overhead Triceps Extension,Triceps,10.0,kgs,12,,,
2025-06-28,Cable Overhead Triceps Extension,Triceps,15.0,kgs,6,,,
2025-06-28,Cable Overhead Triceps Extension,Triceps,15.0,kgs,7,,,
2025-06-29,Leg Extension Machine,Legs,25.0,kgs,15,,,
2025-06-29,Leg Extension Machine,Legs,35.0,kgs,15,,,
2025-06-29,Leg Extension Machine,Legs,50.0,kgs,10,,,
2025-06-29,Leg Extension Machine,Legs,60.0,kgs,9,,,
2025-06-29,Seated Leg Curl Machine,Legs,20.0,kgs,20,,,
2025-06-29,Seated Leg Curl Machine,Legs,35.0,kgs,6,,,
2025-06-29,Seated Leg Curl Machine,Legs,35.0,kgs,6,,,
2025-06-29,Seated Calf Raise Machine (Each Side),Legs,5.0,kgs,12,,,
2025-06-29,Seated Calf Raise Machine (Each Side),Legs,5.0,kgs,12,,,
2025-06-29,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,12,,,
2025-06-29,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,14,,,
2025-06-29,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,10,,,
2025-06-29,Cable Face Pull,Shoulders,10.0,kgs,20,,,
2025-06-29,Cable Face Pull,Shoulders,20.0,kgs,8,,,
2025-06-29,Cable Face Pull,Shoulders,25.0,kgs,6,,,
2025-06-29,Cable Face Pull,Shoulders,20.0,kgs,16,,,
2025-07-01,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,5.0,kgs,12,,,
2025-07-01,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,5,,,
2025-07-01,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,12.5,kgs,4,,,
2025-07-01,Decline Hammer Strength Chest Press(Each Side),Chest,30.0,kgs,12,,,
2025-07-01,Decline Hammer Strength Chest Press(Each Side),Chest,40.0,kgs,10,,,
2025-07-01,Decline Hammer Strength Chest Press(Each Side),Chest,45.0,kgs,4,,,
2025-07-01,Incline Chest Press (Each Side),Chest,10.0,kgs,12,,,
2025-07-01,Incline Chest Press (Each Side),Chest,20.0,kgs,6,,,
2025-07-01,Incline Chest Press (Each Side),Chest,22.5,kgs,5,,,
2025-07-01,Lat Pulldown,Back,30.0,kgs,15,,,
2025-07-01,Lat Pulldown,Back,40.0,kgs,8,,,
2025-07-01,Lat Pulldown,Back,45.0,kgs,6,,,
2025-07-01,Lat Pulldown,Back,50.0,kgs,5,,,
2025-07-01,Seated Cable Row,Back,15.0,kgs,15,,,
2025-07-01,Seated Cable Row,Back,25.0,kgs,7,,,
2025-07-01,Seated Cable Row,Back,35.0,kgs,7,,,
2025-07-01,Seated Cable Row,Back,25.0,kgs,4,,,
2025-07-01,Machine Row (Each Side),Back,15.0,kgs,12,,,
2025-07-01,Machine Row (Each Side),Back,25.0,kgs,10,,,
2025-07-01,Machine Row (Each Side),Back,30.0,kgs,6,,,
2025-07-01,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,12,,,
2025-07-01,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,10,,,
2025-07-01,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,5,,,
2025-07-01,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,4,,,
2025-07-01,Dumbbell Preacher Curl (Each Side),Biceps,8.0,kgs,8,,,
2025-07-01,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,8,,,
2025-07-01,Triceps Pushdown,Triceps,10.0,kgs,15,,,
2025-07-01,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,6,,,
2025-07-01,Dumbbell Preacher Curl (Each Side),Biceps,8.0,kgs,3,,,
2025-07-01,Triceps Pushdown,Triceps,12.2,kgs,10,,,
2025-07-01,Triceps Pushdown,Triceps,15.0,kgs,6,,,
2025-07-01,Triceps Pushdown,Triceps,10.0,kgs,3,,,
2025-07-01,Dumbbell Hammer Curl (Each Side),Biceps,8.0,kgs,8,,,
2025-07-01,Cable Overhead Triceps Extension,Triceps,10.0,kgs,12,,,
2025-07-01,Cable Overhead Triceps Extension,Triceps,15.0,kgs,7,,,
2025-07-01,Dumbbell Hammer Curl (Each Side),Biceps,8.0,kgs,8,,,
2025-07-04,Seated Machine Fly,Chest,20.0,kgs,15,,,
2025-07-04,Seated Machine Fly,Chest,40.0,kgs,12,,,
2025-07-04,Seated Machine Fly,Chest,50.0,kgs,6,,,
2025-07-04,Incline Chest Press (Each Side),Chest,10.0,kgs,12,,,
2025-07-04,Incline Chest Press (Each Side),Chest,20.0,kgs,6,,,
2025-07-04,Incline Chest Press (Each Side),Chest,22.5,kgs,6,,,
2025-07-04,Incline Chest Press (Each Side),Chest,25.0,kgs,2,,,
2025-07-04,Decline Hammer Strength Chest Press(Each Side),Chest,20.0,kgs,20,,,
2025-07-04,Decline Hammer Strength Chest Press(Each Side),Chest,30.0,kgs,15,,,
2025-07-04,Decline Hammer Strength Chest Press(Each Side),Chest,40.0,kgs,9,,,
2025-07-04,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,8,,,
2025-07-04,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,5,,,
2025-07-04,Dumbbell Preacher Curl (Each Side),Biceps,8.0,kgs,10,,,
2025-07-04,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,9,,,
2025-07-04,Rope Curls (Each Side),Biceps,7.5,kgs,12,,,
2025-07-04,Rope Curls (Each Side),Biceps,15.0,kgs,7,,,
2025-07-05,Lat Pulldown,Back,25.0,kgs,15,,,
2025-07-05,Lat Pulldown,Back,40.0,kgs,10,,,
2025-07-05,Lat Pulldown,Back,50.0,kgs,8,,,
2025-07-05,Lat Pulldown,Back,55.0,kgs,4,,,
2025-07-05,Machine Row (Each Side),Back,15.0,kgs,20,,,
2025-07-05,Machine Row (Each Side),Back,25.0,kgs,15,,,
2025-07-05,Machine Row (Each Side),Back,35.0,kgs,6,,,
2025-07-05,Seated Cable Row,Back,15.0,kgs,15,,,
2025-07-05,Seated Cable Row,Back,25.0,kgs,10,,,
2025-07-05,Dumbbell Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-07-05,Dumbbell Curl (Each Side),Biceps,10.0,kgs,10,,,
2025-07-05,Triceps Pushdown,Triceps,7.5,kgs,15,,,
2025-07-05,Triceps Pushdown,Triceps,12.0,kgs,8,,,
2025-07-05,Triceps Pushdown,Triceps,15.0,kgs,6,,,
2025-07-05,Cable Overhead Triceps Extension,Triceps,10.0,kgs,12,,,
2025-07-05,Cable Overhead Triceps Extension,Triceps,15.0,kgs,7,,,
2025-07-06,Leg Extension Machine,Legs,25.0,kgs,15,,,
2025-07-06,Leg Extension Machine,Legs,50.0,kgs,12,,,
2025-07-06,Leg Extension Machine,Legs,65.0,kgs,8,,,
2025-07-06,Leg Extension Machine,Legs,70.0,kgs,6,,,
2025-07-06,Seated Leg Curl Machine,Legs,25.0,kgs,15,,,
2025-07-06,Seated Leg Curl Machine,Legs,35.0,kgs,10,,,
2025-07-06,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,13,,,
2025-07-06,Overhead Press (Each Side, Dumbbells),Shoulders,14.0,kgs,4,,,
2025-07-06,Overhead Press (Each Side, Dumbbells),Shoulders,14.0,kgs,4,,,
2025-07-06,Cable Face Pull,Shoulders,15.0,kgs,20,,,
2025-07-06,Cable Face Pull,Shoulders,20.0,kgs,18,,,
2025-07-06,Cable Face Pull,Shoulders,25.0,kgs,10,,,
2025-07-06,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,12,,,
2025-07-06,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,15,,,
2025-07-06,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,6,,,
2025-07-09,Incline Chest Press (Each Side),Chest,10.0,kgs,12,,,
2025-07-09,Incline Chest Press (Each Side),Chest,20.0,kgs,8,,,
2025-07-09,Incline Chest Press (Each Side),Chest,25.0,kgs,5,,,
2025-07-09,Incline Chest Press (Each Side),Chest,27.5,kgs,6,,,
2025-07-09,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,10.0,kgs,15,,,
2025-07-09,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,15.0,kgs,9,,,
2025-07-09,Flat Barbell Bench Press (Each Side) (Smith Machine),Chest,17.5,kgs,8,,,
2025-07-09,Seated Machine Fly,Chest,40.0,kgs,10,,,
2025-07-09,Seated Machine Fly,Chest,45.0,kgs,10,,,
2025-07-09,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,14,,,
2025-07-09,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,13,,,
2025-07-09,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,10,,,
2025-07-09,Triceps Pushdown,Triceps,10.0,kgs,20,,,
2025-07-09,Triceps Pushdown,Triceps,12.5,kgs,5,,,
2025-07-09,Triceps Pushdown,Triceps,15.0,kgs,4,,,
2025-07-09,Cable Overhead Triceps Extension,Triceps,10.0,kgs,12,,,
2025-07-09,Cable Overhead Triceps Extension,Triceps,15.0,kgs,6,,,
2025-07-09,Cable Overhead Triceps Extension,Triceps,15.0,kgs,9,,,
2025-07-09,Lat Pulldown,Back,35.0,kgs,10,,,
2025-07-09,Lat Pulldown,Back,40.0,kgs,8,,,
2025-07-09,Lat Pulldown,Back,50.0,kgs,6,,,
2025-07-09,Machine Row (Each Side),Back,15.0,kgs,15,,,
2025-07-09,Machine Row (Each Side),Back,25.0,kgs,10,,,
2025-07-09,Machine Row (Each Side),Back,35.0,kgs,4,,,
2025-07-10,Leg Extension Machine,Legs,30.0,kgs,20,,,
2025-07-10,Leg Extension Machine,Legs,60.0,kgs,10,,,
2025-07-10,Leg Extension Machine,Legs,70.0,kgs,7,,,
2025-07-10,Leg Extension Machine,Legs,80.0,kgs,4,,,
2025-07-10,Leg Extension Machine,Legs,30.0,kgs,8,,,
2025-07-10,Seated Leg Curl Machine,Legs,40.0,kgs,10,,,
2025-07-10,Seated Leg Curl Machine,Legs,45.0,kgs,7,,,
2025-07-10,Seated Leg Curl Machine,Legs,50.0,kgs,4,,,
2025-07-10,Seated Leg Curl Machine,Legs,38.0,kgs,10,,,
2025-07-10,Dumbbell Preacher Curl (Each Side),Biceps,8.0,kgs,10,,,
2025-07-10,Dumbbell Preacher Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-07-10,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,11,,,
2025-07-10,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,9,,,
2025-07-10,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,9,,,
2025-07-10,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,4,,,
2025-07-11,Machine Row (Each Side),Back,15.0,kgs,20,,,
2025-07-11,Machine Row (Each Side),Back,25.0,kgs,12,,,
2025-07-11,Machine Row (Each Side),Back,35.0,kgs,7,,,
2025-07-11,Machine Row (Each Side),Back,15.0,kgs,10,,,
2025-07-11,Lat Pulldown,Back,30.0,kgs,15,,,
2025-07-11,Lat Pulldown,Back,40.0,kgs,10,,,
2025-07-11,Lat Pulldown,Back,50.0,kgs,8,,,
2025-07-11,Lat Pulldown,Back,25.0,kgs,6,,,
2025-07-11,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,10,,,
2025-07-11,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,4,,,
2025-07-11,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,4,,,
2025-07-11,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,2,,,
2025-07-11,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,4,,,
2025-07-11,Seated Incline Dumbbell Curl (Each Side),Biceps,4.0,kgs,9,,,
2025-07-11,Rope Curls (Each Side),Biceps,7.5,kgs,10,,,
2025-07-11,Rope Curls (Each Side),Biceps,15.0,kgs,6,,,
2025-07-11,Rope Curls (Each Side),Biceps,5.0,kgs,3,,,
2025-07-12,Incline Chest Press (Each Side),Chest,10.0,kgs,20,,,
2025-07-12,Incline Chest Press (Each Side),Chest,20.0,kgs,12,,,
2025-07-12,Incline Chest Press (Each Side),Chest,27.5,kgs,6,,,
2025-07-12,Seated Machine Fly,Chest,25.0,kgs,20,,,
2025-07-12,Seated Machine Fly,Chest,45.0,kgs,15,,,
2025-07-12,Seated Machine Fly,Chest,50.0,kgs,8,,,
2025-07-12,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,12,,,
2025-07-12,Triceps Pushdown (Easy Cable),Triceps,20.0,kgs,4,,,
2025-07-12,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,4,,,
2025-07-12,Triceps Pushdown (Easy Cable),Triceps,10.0,kgs,6,,,
2025-07-12,Triceps Pushdown (Easy Cable),Triceps,20.0,kgs,6,,,
2025-07-12,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,4,,,
2025-07-12,Cable Overhead Triceps Extension,Triceps,10.0,kgs,10,,,
2025-07-12,Cable Overhead Triceps Extension,Triceps,15.0,kgs,5,,,
2025-07-12,Cable Overhead Triceps Extension,Triceps,15.0,kgs,6,,,
2025-07-14,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,14,,,
2025-07-14,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,12,,,
2025-07-14,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,6,,,
2025-07-14,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,3,,,
2025-07-14,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,3,,,
2025-07-14,Overhead Press (Each Side, Dumbbells),Shoulders,8.0,kgs,12,,,
2025-07-14,Overhead Press (Each Side, Dumbbells),Shoulders,12.0,kgs,6,,,
2025-07-14,Leg Extension Machine,Legs,30.0,kgs,12,,,
2025-07-14,Leg Extension Machine,Legs,60.0,kgs,12,,,
2025-07-14,Leg Extension Machine,Legs,70.0,kgs,8,,,
2025-07-14,Leg Extension Machine,Legs,80.0,kgs,3,,,
2025-07-14,Leg Extension Machine,Legs,50.0,kgs,4,,,
2025-07-14,Leg Extension Machine,Legs,15.0,kgs,6,,,
2025-07-14,Cable Face Pull,Shoulders,15.0,kgs,15,,,
2025-07-14,Cable Face Pull,Shoulders,25.0,kgs,10,,,
2025-07-14,Cable Face Pull,Shoulders,25.0,kgs,8,,,
2025-07-16,Incline Chest Press (Each Side),Chest,10.0,kgs,12,,,
2025-07-16,Incline Chest Press (Each Side),Chest,20.0,kgs,10,,,
2025-07-16,Incline Chest Press (Each Side),Chest,27.5,kgs,7,,,
2025-07-16,Incline Chest Press (Each Side),Chest,10.0,kgs,6,,,
2025-07-16,Seated Machine Fly,Chest,45.0,kgs,16,,,
2025-07-16,Seated Machine Fly,Chest,55.0,kgs,6,,,
2025-07-16,Seated Machine Fly,Chest,35.0,kgs,6,,,
2025-07-16,Machine Row (Each Side),Back,15.0,kgs,25,,,
2025-07-16,Machine Row (Each Side),Back,35.0,kgs,10,,,
2025-07-16,Machine Row (Each Side),Back,40.0,kgs,6,,,
2025-07-16,Machine Row (Each Side),Back,15.0,kgs,6,,,
2025-07-16,Wide Grip Seated Row,Back,15.0,kgs,12,,,
2025-07-16,Wide Grip Seated Row,Back,25.0,kgs,8,,,
2025-07-16,Lat Pulldown,Back,35.0,kgs,10,,,
2025-07-16,Lat Pulldown,Back,45.0,kgs,8,,,
2025-07-16,Lat Pulldown,Back,50.0,kgs,6,,,
2025-07-16,Lat Pulldown,Back,30.0,kgs,6,,,
2025-07-16,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,15,,,
2025-07-16,Triceps Pushdown (Easy Cable),Triceps,20.0,kgs,4,,,
2025-07-16,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,19,,,
2025-07-16,Cable Lateral Raise (Each Side),Shoulders,3.25,kgs,7,,,
2025-07-16,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,3,,,
2025-07-16,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,3,,,
2025-07-16,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,6,,,
2025-07-16,Dumbbell Curl (Each Side),Biceps,10.0,kgs,13,,,
2025-07-16,Dumbbell Curl (Each Side),Biceps,12.0,kgs,4,,,
2025-07-16,Dumbbell Curl (Each Side),Biceps,10.0,kgs,5,,,
2025-07-17,Leg Extension Machine,Legs,30.0,kgs,15,,,
2025-07-17,Leg Extension Machine,Legs,60.0,kgs,12,,,
2025-07-17,Leg Extension Machine,Legs,80.0,kgs,4,,,
2025-07-17,Leg Extension Machine,Legs,40.0,kgs,4,,,
2025-07-17,Leg Extension Machine,Legs,25.0,kgs,10,,,
2025-07-17,Squat Machine (Each Side),Legs,40.0,kgs,8,,,
2025-07-17,Squat Machine (Each Side),Legs,60.0,kgs,6,,,
2025-07-17,Lying Leg Curl Machine,Legs,15.0,kgs,20,,,
2025-07-17,Lying Leg Curl Machine,Legs,25.0,kgs,6,,,
2025-07-17,Lying Leg Curl Machine,Legs,20.0,kgs,9,,,
2025-07-17,Lying Leg Curl Machine,Legs,10.0,kgs,4,,,
2025-07-19,Incline Chest Press (Each Side),Chest,15.0,kgs,12,,,
2025-07-19,Incline Chest Press (Each Side),Chest,20.0,kgs,8,,,
2025-07-19,Incline Chest Press (Each Side),Chest,20.0,kgs,10,,,
2025-07-19,Seated Machine Fly,Chest,30.0,kgs,16,,,
2025-07-19,Seated Machine Fly,Chest,35.0,kgs,10,,,
2025-07-19,Seated Machine Fly,Chest,40.0,kgs,12,,,
2025-07-19,Cable Overhead Triceps Extension,Triceps,10.0,kgs,21,,,
2025-07-19,Cable Overhead Triceps Extension,Triceps,15.0,kgs,10,,,
2025-07-19,Cable Overhead Triceps Extension,Triceps,15.0,kgs,5,,,
2025-07-19,Triceps Pushdown (Easy Cable),Triceps,10.0,kgs,18,,,
2025-07-19,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,10,,,
2025-07-21,Incline Chest Press (Each Side),Chest,10.0,kgs,15,,,
2025-07-21,Incline Chest Press (Each Side),Chest,27.5,kgs,9,,,
2025-07-21,Incline Chest Press (Each Side),Chest,30.0,kgs,5,,,
2025-07-21,Seated Machine Fly,Chest,40.0,kgs,16,,,
2025-07-21,Seated Machine Fly,Chest,55.0,kgs,8,,,
2025-07-21,Machine Row (Each Side),Back,15.0,kgs,20,,,
2025-07-21,Machine Row (Each Side),Back,30.0,kgs,10,,,
2025-07-21,Machine Row (Each Side),Back,40.0,kgs,5,,,
2025-07-21,Seated Cable Row,Back,30.0,kgs,10,,,
2025-07-21,Seated Cable Row,Back,40.0,kgs,3,,,
2025-07-21,Dumbbell Curl (Each Side),Biceps,10.0,kgs,15,,,
2025-07-21,Dumbbell Curl (Each Side),Biceps,12.0,kgs,4,,,
2025-07-21,Triceps Pushdown (Easy Cable),Triceps,15.0,kgs,17,,,
2025-07-21,Triceps Pushdown (Easy Cable),Triceps,20.0,kgs,5,,,
2025-07-21,Cable Lateral Raise (Each Side),Shoulders,1.25,kgs,12,,,
2025-07-21,Cable Lateral Raise (Each Side),Shoulders,2.5,kgs,8,,,
2025-07-22,Leg Extension Machine,Legs,30.0,kgs,15,,,
2025-07-22,Leg Extension Machine,Legs,50.0,kgs,10,,,
2025-07-22,Leg Extension Machine,Legs,60.0,kgs,8,,,
2025-07-22,Leg Extension Machine,Legs,60.0,kgs,9,,,
2025-07-22,Lying Leg Curl Machine,Legs,15.0,kgs,15,,,
2025-07-22,Lying Leg Curl Machine,Legs,20.0,kgs,12,,,
2025-07-22,Lying Leg Curl Machine,Legs,25.0,kgs,9,,,
2025-07-22,Seated Calf Raise Machine (Each Side),Legs,5.0,kgs,12,,,
2025-07-22,Seated Calf Raise Machine (Each Side),Legs,15.0,kgs,6,,,
2025-07-22,Dumbbell Curl (Each Side),Biceps,10.0,kgs,12,,,
2025-07-22,Dumbbell Curl (Each Side),Biceps,12.0,kgs,4,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,3,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,8,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,10.0,kgs,2,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,8.0,kgs,6,,,
2025-07-24,Seated Incline Dumbbell Curl (Each Side),Biceps,6.0,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,7.5,kgs,7,,,
2025-07-24,Front Cable Raise,Shoulders,5.0,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,2.5,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,7.5,kgs,6,,,
2025-07-24,Front Cable Raise,Shoulders,5.0,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,2.5,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,7.5,kgs,5,,,
2025-07-24,Front Cable Raise,Shoulders,5.0,kgs,4,,,
2025-07-24,Front Cable Raise,Shoulders,2.0,kgs,4,,,
2025-07-24,Dumbbell Preacher Curl (Each Side),Biceps,8.0,kgs,12,,,
2025-07-24,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,6,,,
2025-07-24,Dumbbell Preacher Curl (Each Side),Biceps,10.0,kgs,9,,,
2025-07-24,Triceps Pushdown,Triceps,10.0,kgs,15,,,
2025-07-24,Triceps Pushdown,Triceps,15.0,kgs,8,,,
2025-07-24,Triceps Pushdown,Triceps,17.5,kgs,3,,,
2025-07-24,Triceps Pushdown,Triceps,12.0,kgs,3,,,
2025-07-24,Triceps Pushdown,Triceps,5.0,kgs,6,,,
2025-07-24,Rope Curls (Each Side),Biceps,5.0,kgs,15,,,
2025-07-24,Rope Curls (Each Side),Biceps,10.0,kgs,8,,,
2025-07-24,Rope Curls (Each Side),Biceps,15.0,kgs,5,,,
